prenom,sexe,annee,dep,n
JADE,M,2013,10,2
JADE,M,2013,11,6
JADE,M,2013,12,3
JADE,M,2013,13,2
JADE,M,2013,14,1
JADE,M,2013,15,3
JADE,M,2013,16,4
JADE,M,2013,17,2
JADE,M,2013,18,2
JADE,M,2013,19,7
JADE,M,2013,21,2
JADE,M,2013,22,3
JADE,M,2013,23,3
JADE,M,2013,24,6
JADE,M,2013,25,1
JADE,M,2013,26,7
JADE,M,2013,27,5
JADE,M,2013,28,8
JADE,M,2013,29,3
JADE,M,2013,2A,3
JADE,M,2013,2B,3
JADE,M,2013,30,3
JADE,M,2013,31,3
JADE,M,2013,32,4
JADE,M,2013,33,1
JADE,M,2013,34,3
JADE,M,2013,35,2
JADE,M,2013,36,3
JADE,M,2013,37,7
JADE,M,2013,38,7
JADE,M,2013,39,5
JADE,M,2013,40,6
JADE,M,2013,41,6
JADE,M,2013,42,5
JADE,M,2013,43,5
JADE,M,2013,44,5
JADE,M,2013,45,8
JADE,M,2013,46,5
JADE,M,2013,47,8
JADE,M,2013,48,5
JADE,M,2013,49,2
JADE,M,2013,50,6
JADE,M,2013,51,8
JADE,M,2013,52,6
JADE,M,2013,53,2
JADE,M,2013,54,1
JADE,M,2013,55,8
JADE,M,2013,56,1
JADE,M,2013,57,5
JADE,M,2013,58,2
JADE,M,2013,59,2
JADE,M,2013,60,1
JADE,M,2013,61,5
JADE,M,2013,62,3
JADE,M,2013,63,6
JADE,M,2013,64,7
JADE,M,2013,66,4
JADE,M,2013,67,3
JADE,M,2013,68,8
JADE,M,2013,69,2
JADE,M,2013,70,5
JADE,M,2013,71,2
JADE,M,2013,72,4
JADE,M,2013,73,6
JADE,M,2013,74,1
JADE,M,2013,75,2
JADE,M,2013,77,2
JADE,M,2013,78,2
JADE,M,2013,79,6
JADE,M,2013,80,4
JADE,M,2013,81,5
JADE,M,2013,82,7
JADE,M,2013,83,6
JADE,M,2013,84,4
JADE,M,2013,85,1
JADE,M,2013,86,1
JADE,M,2013,87,3
JADE,M,2013,88,8
JADE,M,2013,89,5
JADE,M,2013,90,5
JADE,M,2013,91,6
JADE,M,2013,92,2
JADE,M,2013,93,3
JADE,M,2013,94,4
ARTHUR,F,2013,01,7
ARTHUR,F,2013,02,8
ARTHUR,F,2013,03,9
ARTHUR,F,2013,04,4
ARTHUR,F,2013,05,6
ARTHUR,F,2013,06,3
ARTHUR,F,2013,07,5
ARTHUR,F,2013,08,4
ARTHUR,F,2013,09,3
ARTHUR,F,2013,10,7
ARTHUR,F,2013,11,5
ARTHUR,F,2013,12,7
ARTHUR,F,2013,13,10
ARTHUR,F,2013,14,5
ARTHUR,F,2013,15,3
ARTHUR,F,2013,16,4
ARTHUR,F,2013,17,4
ARTHUR,F,2013,18,2
ARTHUR,F,2013,19,6
ARTHUR,F,2013,21,4
ARTHUR,F,2013,22,1
ARTHUR,F,2013,23,3
ARTHUR,F,2013,24,6
ARTHUR,F,2013,25,4
ARTHUR,F,2013,26,5
ARTHUR,F,2013,27,5
ARTHUR,F,2013,28,7
ARTHUR,F,2013,29,3
ARTHUR,F,2013,2A,8
ARTHUR,F,2013,2B,5
ARTHUR,F,2013,30,1
ARTHUR,F,2013,31,3
ARTHUR,F,2013,32,3
ARTHUR,F,2013,33,5
ARTHUR,F,2013,34,5
ARTHUR,F,2013,35,4
ARTHUR,F,2013,36,1
ARTHUR,F,2013,37,3
ARTHUR,F,2013,38,3
ARTHUR,F,2013,39,6
ARTHUR,F,2013,40,2
ARTHUR,F,2013,41,1
ARTHUR,F,2013,42,5
ARTHUR,F,2013,43,3
ARTHUR,F,2013,44,3
ARTHUR,F,2013,45,5
ARTHUR,F,2013,46,4
ARTHUR,F,2013,47,2
ARTHUR,F,2013,48,3
ARTHUR,F,2013,49,4
ARTHUR,F,2013,50,3
ARTHUR,F,2013,51,1
ARTHUR,F,2013,52,5
ARTHUR,F,2013,53,4
ARTHUR,F,2013,54,1
ARTHUR,F,2013,55,5
ARTHUR,F,2013,56,2
ARTHUR,F,2013,57,2
ARTHUR,F,2013,58,5
ARTHUR,F,2013,59,2
ARTHUR,F,2013,60,5
ARTHUR,F,2013,61,4
ARTHUR,F,2013,62,7
ARTHUR,F,2013,63,4
ARTHUR,F,2013,64,4
ARTHUR,F,2013,65,2
ARTHUR,F,2013,66,4
ARTHUR,F,2013,67,4
ARTHUR,F,2013,68,3
ARTHUR,F,2013,69,2
ARTHUR,F,2013,70,2
ARTHUR,F,2013,71,2
ARTHUR,F,2013,72,2
ARTHUR,F,2013,73,7
ARTHUR,F,2013,74,9
ARTHUR,F,2013,75,3
ARTHUR,F,2013,76,3
ARTHUR,F,2013,77,9
ARTHUR,F,2013,78,5
ARTHUR,F,2013,79,5
ARTHUR,F,2013,80,1
ARTHUR,F,2013,81,2
ARTHUR,F,2013,82,8
ARTHUR,F,2013,83,1
ARTHUR,F,2013,84,3
ARTHUR,F,2013,85,4
ARTHUR,F,2013,86,6
ARTHUR,F,2013,87,3
ARTHUR,F,2013,88,3
ARTHUR,F,2013,89,5
ARTHUR,F,2013,90,8
ARTHUR,F,2013,91,3
ARTHUR,F,2013,92,1
ARTHUR,F,2013,93,1
ARTHUR,F,2013,94,2
ARTHUR,F,2013,95,2
ARTHUR,M,2013,01,4
ARTHUR,M,2013,02,3
ARTHUR,M,2013,03,7
ARTHUR,M,2013,04,6
ARTHUR,M,2013,05,8
ARTHUR,M,2013,06,2
ARTHUR,M,2013,07,6
ARTHUR,M,2013,08,5
ARTHUR,M,2013,09,6
ARTHUR,M,2013,10,4
ARTHUR,M,2013,11,4
ARTHUR,M,2013,12,6
ARTHUR,M,2013,13,1
ARTHUR,M,2013,14,5
ARTHUR,M,2013,15,4
ARTHUR,M,2013,16,4
ARTHUR,M,2013,17,4
ARTHUR,M,2013,18,4
ARTHUR,M,2013,19,5
ARTHUR,M,2013,21,8
ARTHUR,M,2013,22,4
ARTHUR,M,2013,23,4
ARTHUR,M,2013,24,3
ARTHUR,M,2013,25,3
ARTHUR,M,2013,26,4
ARTHUR,M,2013,27,2
ARTHUR,M,2013,28,4
ARTHUR,M,2013,29,6
ARTHUR,M,2013,2A,3
ARTHUR,M,2013,2B,4
ARTHUR,M,2013,30,3
ARTHUR,M,2013,31,3
ARTHUR,M,2013,32,5
ARTHUR,M,2013,33,8
ARTHUR,M,2013,34,5
ARTHUR,M,2013,35,4
ARTHUR,M,2013,36,5
ARTHUR,M,2013,37,5
ARTHUR,M,2013,38,10
ARTHUR,M,2013,39,1
ARTHUR,M,2013,40,6
ARTHUR,M,2013,41,1
ARTHUR,M,2013,42,5
ARTHUR,M,2013,43,4
ARTHUR,M,2013,44,4
ARTHUR,M,2013,45,3
ARTHUR,M,2013,46,5
ARTHUR,M,2013,47,4
ARTHUR,M,2013,48,3
ARTHUR,M,2013,49,2
ARTHUR,M,2013,50,4
ARTHUR,M,2013,51,4
ARTHUR,M,2013,52,2
ARTHUR,M,2013,53,7
ARTHUR,M,2013,54,4
ARTHUR,M,2013,55,2
ARTHUR,M,2013,56,2
ARTHUR,M,2013,57,3
ARTHUR,M,2013,58,2
ARTHUR,M,2013,59,6
ARTHUR,M,2013,60,2
ARTHUR,M,2013,61,7
ARTHUR,M,2013,62,3
ARTHUR,M,2013,63,2
ARTHUR,M,2013,64,5
ARTHUR,M,2013,65,1
ARTHUR,M,2013,66,3
ARTHUR,M,2013,67,3
ARTHUR,M,2013,68,3
ARTHUR,M,2013,69,2
ARTHUR,M,2013,70,5
ARTHUR,M,2013,71,5
ARTHUR,M,2013,72,2
ARTHUR,M,2013,73,3
ARTHUR,M,2013,74,1
ARTHUR,M,2013,75,3
ARTHUR,M,2013,76,3
ARTHUR,M,2013,77,2
ARTHUR,M,2013,78,4
ARTHUR,M,2013,79,4
ARTHUR,M,2013,80,5
ARTHUR,M,2013,81,3
ARTHUR,M,2013,82,7
ARTHUR,M,2013,83,5
ARTHUR,M,2013,84,3
ARTHUR,M,2013,85,1
ARTHUR,M,2013,86,2
ARTHUR,M,2013,87,5
ARTHUR,M,2013,88,5
ARTHUR,M,2013,89,4
ARTHUR,M,2013,90,4
ARTHUR,M,2013,91,3
ARTHUR,M,2013,92,1
ARTHUR,M,2013,93,5
ARTHUR,M,2013,94,2
ARTHUR,M,2013,95,4
MAELIG,F,2014,01,2
MAELIG,F,2014,02,3
MAELIG,F,2014,03,3
MAELIG,F,2014,04,3
MAELIG,F,2014,05,5
MAELIG,F,2014,06,5
MAELIG,F,2014,07,2
MAELIG,F,2014,08,4
MAELIG,F,2014,09,3
MAELIG,F,2014,10,10
MAELIG,F,2014,11,3
MAELIG,F,2014,12,1
MAELIG,F,2014,13,6
MAELIG,F,2014,14,4
MAELIG,F,2014,15,3
MAELIG,F,2014,16,7
MAELIG,F,2014,17,4
MAELIG,F,2014,18,4
MAELIG,F,2014,19,2
MAELIG,F,2014,21,1
MAELIG,F,2014,22,23
MAELIG,F,2014,23,3
MAELIG,F,2014,24,4
MAELIG,F,2014,25,6
MAELIG,F,2014,26,1
MAELIG,F,2014,27,4
MAELIG,F,2014,28,3
MAELIG,F,2014,29,28
MAELIG,F,2014,2A,3
MAELIG,F,2014,2B,2
MAELIG,F,2014,31,3
MAELIG,F,2014,32,3
MAELIG,F,2014,33,2
MAELIG,F,2014,34,7
MAELIG,F,2014,35,27
MAELIG,F,2014,36,3
MAELIG,F,2014,37,4
MAELIG,F,2014,38,3
MAELIG,F,2014,39,6
MAELIG,F,2014,40,3
MAELIG,F,2014,41,3
MAELIG,F,2014,43,1
MAELIG,F,2014,44,20
MAELIG,F,2014,45,2
MAELIG,F,2014,46,1
MAELIG,F,2014,47,1
MAELIG,F,2014,48,1
MAELIG,F,2014,49,4
MAELIG,F,2014,50,3
MAELIG,F,2014,51,5
MAELIG,F,2014,52,2
MAELIG,F,2014,53,5
MAELIG,F,2014,55,2
MAELIG,F,2014,56,21
MAELIG,F,2014,57,5
MAELIG,F,2014,58,1
MAELIG,F,2014,59,3
MAELIG,F,2014,60,2
MAELIG,F,2014,61,1
MAELIG,F,2014,62,4
MAELIG,F,2014,63,4
MAELIG,F,2014,64,1
MAELIG,F,2014,65,2
MAELIG,F,2014,66,3
MAELIG,F,2014,67,1
MAELIG,F,2014,68,6
MAELIG,F,2014,69,2
MAELIG,F,2014,70,4
MAELIG,F,2014,71,5
MAELIG,F,2014,72,2
MAELIG,F,2014,73,5
MAELIG,F,2014,74,3
MAELIG,F,2014,75,4
MAELIG,F,2014,76,3
MAELIG,F,2014,77,1
MAELIG,F,2014,78,4
MAELIG,F,2014,79,7
MAELIG,F,2014,80,5
MAELIG,F,2014,81,1
MAELIG,F,2014,82,3
MAELIG,F,2014,83,2
MAELIG,F,2014,84,8
MAELIG,F,2014,85,6
MAELIG,F,2014,86,6
MAELIG,F,2014,87,8
MAELIG,F,2014,88,6
MAELIG,F,2014,89,2
MAELIG,F,2014,90,8
MAELIG,F,2014,91,2
MAELIG,F,2014,92,3
MAELIG,F,2014,93,4
MAELIG,F,2014,94,1
MAELIG,F,2014,95,1
MAELIG,M,2014,01,3
MAELIG,M,2014,02,2
MAELIG,M,2014,03,6
MAELIG,M,2014,04,3
MAELIG,M,2014,05,8
MAELIG,M,2014,07,4
MAELIG,M,2014,08,4
MAELIG,M,2014,09,7
MAELIG,M,2014,10,3
MAELIG,M,2014,11,4
MAELIG,M,2014,12,6
MAELIG,M,2014,13,3
MAELIG,M,2014,14,4
MAELIG,M,2014,15,1
MAELIG,M,2014,16,6
MAELIG,M,2014,17,4
MAELIG,M,2014,18,5
MAELIG,M,2014,19,4
MAELIG,M,2014,21,4
MAELIG,M,2014,22,16
MAELIG,M,2014,23,4
MAELIG,M,2014,24,2
MAELIG,M,2014,25,1
MAELIG,M,2014,26,3
MAELIG,M,2014,27,4
MAELIG,M,2014,28,1
MAELIG,M,2014,29,21
MAELIG,M,2014,2A,6
MAELIG,M,2014,2B,3
MAELIG,M,2014,30,1
MAELIG,M,2014,31,5
MAELIG,M,2014,32,8
MAELIG,M,2014,33,4
MAELIG,M,2014,34,6
MAELIG,M,2014,35,29
MAELIG,M,2014,36,4
MAELIG,M,2014,37,5
MAELIG,M,2014,38,4
MAELIG,M,2014,39,4
MAELIG,M,2014,40,2
MAELIG,M,2014,41,5
MAELIG,M,2014,42,3
MAELIG,M,2014,43,8
MAELIG,M,2014,44,30
MAELIG,M,2014,45,4
MAELIG,M,2014,46,7
MAELIG,M,2014,47,3
MAELIG,M,2014,48,4
MAELIG,M,2014,49,6
MAELIG,M,2014,50,4
MAELIG,M,2014,51,3
MAELIG,M,2014,52,3
MAELIG,M,2014,53,6
MAELIG,M,2014,54,1
MAELIG,M,2014,55,2
MAELIG,M,2014,56,32
MAELIG,M,2014,57,3
MAELIG,M,2014,58,2
MAELIG,M,2014,59,5
MAELIG,M,2014,60,7
MAELIG,M,2014,61,4
MAELIG,M,2014,62,2
MAELIG,M,2014,63,7
MAELIG,M,2014,64,3
MAELIG,M,2014,65,5
MAELIG,M,2014,66,4
MAELIG,M,2014,67,2
MAELIG,M,2014,68,1
MAELIG,M,2014,69,1
MAELIG,M,2014,70,3
MAELIG,M,2014,71,3
MAELIG,M,2014,72,6
MAELIG,M,2014,73,2
MAELIG,M,2014,75,1
MAELIG,M,2014,76,3
MAELIG,M,2014,77,4
MAELIG,M,2014,78,3
MAELIG,M,2014,79,7
MAELIG,M,2014,80,5
MAELIG,M,2014,81,4
MAELIG,M,2014,82,2
MAELIG,M,2014,83,2
MAELIG,M,2014,84,3
MAELIG,M,2014,85,4
MAELIG,M,2014,86,5
MAELIG,M,2014,87,4
MAELIG,M,2014,88,3
MAELIG,M,2014,89,1
MAELIG,M,2014,90,5
MAELIG,M,2014,91,6
MAELIG,M,2014,92,2
MAELIG,M,2014,93,4
MAELIG,M,2014,94,6
MAELIG,M,2014,95,5
LOUISE,F,2014,01,1
LOUISE,F,2014,02,3
LOUISE,F,2014,03,2
LOUISE,F,2014,04,2
LOUISE,F,2014,06,3
LOUISE,F,2014,07,4
LOUISE,F,2014,08,2
LOUISE,F,2014,09,2
LOUISE,F,2014,10,2
LOUISE,F,2014,11,1
LOUISE,F,2014,12,4
LOUISE,F,2014,13,6
LOUISE,F,2014,14,3
LOUISE,F,2014,15,6
LOUISE,F,2014,16,3
LOUISE,F,2014,17,6
LOUISE,F,2014,18,4
LOUISE,F,2014,19,2
LOUISE,F,2014,21,4
LOUISE,F,2014,22,1
LOUISE,F,2014,23,4
LOUISE,F,2014,24,5
LOUISE,F,2014,25,6
LOUISE,F,2014,26,5
LOUISE,F,2014,27,3
LOUISE,F,2014,28,1
LOUISE,F,2014,29,3
LOUISE,F,2014,2A,3
LOUISE,F,2014,2B,4
LOUISE,F,2014,30,6
LOUISE,F,2014,31,3
LOUISE,F,2014,32,5
LOUISE,F,2014,33,6
LOUISE,F,2014,34,4
LOUISE,F,2014,35,5
LOUISE,F,2014,36,7
LOUISE,F,2014,37,3
LOUISE,F,2014,38,6
LOUISE,F,2014,39,2
LOUISE,F,2014,40,4
LOUISE,F,2014,41,5
LOUISE,F,2014,42,2
LOUISE,F,2014,43,2
LOUISE,F,2014,44,3
LOUISE,F,2014,45,4
LOUISE,F,2014,46,4
LOUISE,F,2014,47,2
LOUISE,F,2014,48,3
LOUISE,F,2014,49,4
LOUISE,F,2014,50,5
LOUISE,F,2014,51,3
LOUISE,F,2014,52,6
LOUISE,F,2014,53,2
LOUISE,F,2014,54,3
LOUISE,F,2014,55,5
LOUISE,F,2014,56,3
LOUISE,F,2014,57,5
LOUISE,F,2014,58,3
LOUISE,F,2014,59,1
LOUISE,F,2014,60,5
LOUISE,F,2014,61,3
LOUISE,F,2014,62,3
LOUISE,F,2014,63,5
LOUISE,F,2014,64,3
LOUISE,F,2014,65,5
LOUISE,F,2014,66,2
LOUISE,F,2014,67,4
LOUISE,F,2014,68,6
LOUISE,F,2014,69,2
LOUISE,F,2014,70,5
LOUISE,F,2014,71,4
LOUISE,F,2014,72,1
LOUISE,F,2014,73,6
LOUISE,F,2014,74,4
LOUISE,F,2014,75,4
LOUISE,F,2014,76,1
LOUISE,F,2014,77,9
LOUISE,F,2014,78,8
LOUISE,F,2014,79,6
LOUISE,F,2014,80,4
LOUISE,F,2014,81,7
LOUISE,F,2014,82,4
LOUISE,F,2014,83,2
LOUISE,F,2014,84,6
LOUISE,F,2014,85,10
LOUISE,F,2014,86,4
LOUISE,F,2014,87,5
LOUISE,F,2014,88,3
LOUISE,F,2014,89,5
LOUISE,F,2014,90,2
LOUISE,F,2014,91,9
LOUISE,F,2014,92,5
LOUISE,F,2014,93,5
LOUISE,F,2014,94,2
LOUISE,F,2014,95,1
LOUISE,M,2014,01,2
LOUISE,M,2014,02,9
LOUISE,M,2014,03,4
LOUISE,M,2014,04,4
LOUISE,M,2014,05,3
LOUISE,M,2014,06,3
LOUISE,M,2014,07,5
LOUISE,M,2014,08,4
LOUISE,M,2014,09,4
LOUISE,M,2014,10,7
LOUISE,M,2014,11,2
LOUISE,M,2014,12,7
LOUISE,M,2014,13,3
LOUISE,M,2014,14,6
LOUISE,M,2014,15,9
LOUISE,M,2014,16,5
LOUISE,M,2014,17,3
LOUISE,M,2014,18,3
LOUISE,M,2014,19,2
LOUISE,M,2014,21,4
LOUISE,M,2014,22,3
LOUISE,M,2014,23,6
LOUISE,M,2014,24,5
LOUISE,M,2014,25,5
LOUISE,M,2014,26,5
LOUISE,M,2014,27,4
LOUISE,M,2014,28,1
LOUISE,M,2014,29,3
LOUISE,M,2014,2A,8
LOUISE,M,2014,2B,6
LOUISE,M,2014,30,4
LOUISE,M,2014,31,5
LOUISE,M,2014,32,5
LOUISE,M,2014,33,6
LOUISE,M,2014,34,4
LOUISE,M,2014,35,3
LOUISE,M,2014,36,6
LOUISE,M,2014,37,6
LOUISE,M,2014,38,3
LOUISE,M,2014,39,1
LOUISE,M,2014,40,9
LOUISE,M,2014,41,4
LOUISE,M,2014,42,2
LOUISE,M,2014,43,2
LOUISE,M,2014,44,5
LOUISE,M,2014,45,5
LOUISE,M,2014,46,6
LOUISE,M,2014,47,4
LOUISE,M,2014,48,3
LOUISE,M,2014,49,8
LOUISE,M,2014,50,6
LOUISE,M,2014,51,2
LOUISE,M,2014,52,4
LOUISE,M,2014,53,5
LOUISE,M,2014,54,2
LOUISE,M,2014,55,5
LOUISE,M,2014,56,4
LOUISE,M,2014,57,6
LOUISE,M,2014,58,10
LOUISE,M,2014,59,5
LOUISE,M,2014,60,4
LOUISE,M,2014,62,3
LOUISE,M,2014,63,4
LOUISE,M,2014,64,4
LOUISE,M,2014,65,5
LOUISE,M,2014,66,4
LOUISE,M,2014,67,5
LOUISE,M,2014,68,4
LOUISE,M,2014,69,4
LOUISE,M,2014,70,7
LOUISE,M,2014,71,2
LOUISE,M,2014,72,5
LOUISE,M,2014,73,3
LOUISE,M,2014,74,5
LOUISE,M,2014,75,3
LOUISE,M,2014,76,8
LOUISE,M,2014,77,6
LOUISE,M,2014,78,8
LOUISE,M,2014,79,4
LOUISE,M,2014,80,3
LOUISE,M,2014,81,3
LOUISE,M,2014,82,4
LOUISE,M,2014,83,4
LOUISE,M,2014,84,5
LOUISE,M,2014,85,4
LOUISE,M,2014,86,5
LOUISE,M,2014,87,5
LOUISE,M,2014,88,3
LOUISE,M,2014,89,3
LOUISE,M,2014,90,3
LOUISE,M,2014,91,4
LOUISE,M,2014,92,4
LOUISE,M,2014,93,2
LOUISE,M,2014,94,5
LOUISE,M,2014,95,4
GABRIEL,F,2014,01,3
GABRIEL,F,2014,02,6
GABRIEL,F,2014,03,1
GABRIEL,F,2014,04,3
GABRIEL,F,2014,05,5
GABRIEL,F,2014,06,6
GABRIEL,F,2014,07,5
GABRIEL,F,2014,08,4
GABRIEL,F,2014,09,5
GABRIEL,F,2014,10,1
GABRIEL,F,2014,11,7
GABRIEL,F,2014,12,4
GABRIEL,F,2014,13,3
GABRIEL,F,2014,14,6
GABRIEL,F,2014,15,2
GABRIEL,F,2014,17,1
GABRIEL,F,2014,18,2
GABRIEL,F,2014,19,5
GABRIEL,F,2014,21,2
GABRIEL,F,2014,22,2
GABRIEL,F,2014,23,4
GABRIEL,F,2014,24,4
GABRIEL,F,2014,25,6
GABRIEL,F,2014,26,7
GABRIEL,F,2014,27,3
GABRIEL,F,2014,28,6
GABRIEL,F,2014,29,2
GABRIEL,F,2014,2A,6
GABRIEL,F,2014,2B,1
GABRIEL,F,2014,30,6
GABRIEL,F,2014,31,2
GABRIEL,F,2014,33,2
GABRIEL,F,2014,34,5
GABRIEL,F,2014,35,1
GABRIEL,F,2014,36,3
GABRIEL,F,2014,37,1
GABRIEL,F,2014,38,2
GABRIEL,F,2014,39,4
GABRIEL,F,2014,40,3
GABRIEL,F,2014,41,2
GABRIEL,F,2014,42,3
GABRIEL,F,2014,43,1
GABRIEL,F,2014,44,4
GABRIEL,F,2014,45,3
GABRIEL,F,2014,46,7
GABRIEL,F,2014,47,9
GABRIEL,F,2014,48,1
GABRIEL,F,2014,49,7
GABRIEL,F,2014,50,5
GABRIEL,F,2014,51,4
GABRIEL,F,2014,52,5
GABRIEL,F,2014,54,3
GABRIEL,F,2014,55,7
GABRIEL,F,2014,56,9
GABRIEL,F,2014,57,11
GABRIEL,F,2014,58,3
GABRIEL,F,2014,59,7
GABRIEL,F,2014,60,3
GABRIEL,F,2014,61,6
GABRIEL,F,2014,62,6
GABRIEL,F,2014,63,3
GABRIEL,F,2014,64,3
GABRIEL,F,2014,65,7
GABRIEL,F,2014,66,4
GABRIEL,F,2014,67,2
GABRIEL,F,2014,68,3
GABRIEL,F,2014,69,4
GABRIEL,F,2014,70,4
GABRIEL,F,2014,71,10
GABRIEL,F,2014,72,2
GABRIEL,F,2014,73,3
GABRIEL,F,2014,74,7
GABRIEL,F,2014,75,3
GABRIEL,F,2014,76,6
GABRIEL,F,2014,77,4
GABRIEL,F,2014,78,5
GABRIEL,F,2014,79,3
GABRIEL,F,2014,80,3
GABRIEL,F,2014,81,4
GABRIEL,F,2014,82,4
GABRIEL,F,2014,83,3
GABRIEL,F,2014,84,4
GABRIEL,F,2014,85,6
GABRIEL,F,2014,86,3
GABRIEL,F,2014,87,3
GABRIEL,F,2014,88,5
GABRIEL,F,2014,89,2
GABRIEL,F,2014,90,7
GABRIEL,F,2014,91,6
GABRIEL,F,2014,92,4
GABRIEL,F,2014,93,7
GABRIEL,F,2014,94,4
GABRIEL,F,2014,95,8
GABRIEL,M,2014,01,2
GABRIEL,M,2014,03,8
GABRIEL,M,2014,04,4
GABRIEL,M,2014,05,6
GABRIEL,M,2014,06,5
GABRIEL,M,2014,07,2
GABRIEL,M,2014,08,2
GABRIEL,M,2014,09,5
GABRIEL,M,2014,10,3
GABRIEL,M,2014,11,4
GABRIEL,M,2014,12,5
GABRIEL,M,2014,13,3
GABRIEL,M,2014,14,1
GABRIEL,M,2014,15,4
GABRIEL,M,2014,16,2
GABRIEL,M,2014,17,1
GABRIEL,M,2014,18,4
GABRIEL,M,2014,19,2
GABRIEL,M,2014,21,6
GABRIEL,M,2014,22,2
GABRIEL,M,2014,23,4
GABRIEL,M,2014,24,2
GABRIEL,M,2014,26,3
GABRIEL,M,2014,27,3
GABRIEL,M,2014,28,6
GABRIEL,M,2014,29,5
GABRIEL,M,2014,2A,4
GABRIEL,M,2014,2B,6
GABRIEL,M,2014,30,4
GABRIEL,M,2014,31,7
GABRIEL,M,2014,32,7
GABRIEL,M,2014,33,4
GABRIEL,M,2014,34,7
GABRIEL,M,2014,35,9
GABRIEL,M,2014,36,2
GABRIEL,M,2014,37,6
GABRIEL,M,2014,38,8
GABRIEL,M,2014,39,4
GABRIEL,M,2014,40,4
GABRIEL,M,2014,41,2
GABRIEL,M,2014,42,5
GABRIEL,M,2014,43,6
GABRIEL,M,2014,44,4
GABRIEL,M,2014,45,2
GABRIEL,M,2014,46,4
GABRIEL,M,2014,47,4
GABRIEL,M,2014,48,3
GABRIEL,M,2014,49,3
GABRIEL,M,2014,50,4
GABRIEL,M,2014,51,4
GABRIEL,M,2014,52,6
GABRIEL,M,2014,53,7
GABRIEL,M,2014,54,1
GABRIEL,M,2014,55,2
GABRIEL,M,2014,56,5
GABRIEL,M,2014,57,6
GABRIEL,M,2014,58,3
GABRIEL,M,2014,60,6
GABRIEL,M,2014,61,6
GABRIEL,M,2014,62,4
GABRIEL,M,2014,63,3
GABRIEL,M,2014,65,4
GABRIEL,M,2014,66,2
GABRIEL,M,2014,67,2
GABRIEL,M,2014,68,5
GABRIEL,M,2014,69,2
GABRIEL,M,2014,70,4
GABRIEL,M,2014,71,5
GABRIEL,M,2014,72,5
GABRIEL,M,2014,73,6
GABRIEL,M,2014,74,5
GABRIEL,M,2014,75,4
GABRIEL,M,2014,76,4
GABRIEL,M,2014,77,1
GABRIEL,M,2014,78,5
GABRIEL,M,2014,79,2
GABRIEL,M,2014,80,4
GABRIEL,M,2014,81,5
GABRIEL,M,2014,82,1
GABRIEL,M,2014,83,5
GABRIEL,M,2014,84,3
GABRIEL,M,2014,85,3
GABRIEL,M,2014,86,3
GABRIEL,M,2014,87,3
GABRIEL,M,2014,88,5
GABRIEL,M,2014,89,3
GABRIEL,M,2014,90,3
GABRIEL,M,2014,91,2
GABRIEL,M,2014,92,4
GABRIEL,M,2014,93,3
GABRIEL,M,2014,94,3
GABRIEL,M,2014,95,4
JADE,F,2014,01,4
JADE,F,2014,02,8
JADE,F,2014,03,7
JADE,F,2014,04,5
JADE,F,2014,05,1
JADE,F,2014,06,1
JADE,F,2014,07,1
JADE,F,2014,08,4
JADE,F,2014,09,4
JADE,F,2014,10,2
JADE,F,2014,11,2
JADE,F,2014,12,3
JADE,F,2014,13,4
JADE,F,2014,14,7
JADE,F,2014,15,3
JADE,F,2014,16,3
JADE,F,2014,17,4
JADE,F,2014,18,2
JADE,F,2014,19,8
JADE,F,2014,21,5
JADE,F,2014,22,2
JADE,F,2014,23,6
JADE,F,2014,24,4
JADE,F,2014,25,2
JADE,F,2014,26,2
JADE,F,2014,27,2
JADE,F,2014,28,4
JADE,F,2014,29,4
JADE,F,2014,2A,6
JADE,F,2014,2B,1
JADE,F,2014,30,5
JADE,F,2014,31,5
JADE,F,2014,32,7
JADE,F,2014,33,1
JADE,F,2014,34,9
JADE,F,2014,35,2
JADE,F,2014,36,1
JADE,F,2014,37,3
JADE,F,2014,38,5
JADE,F,2014,39,5
JADE,F,2014,40,3
JADE,F,2014,41,6
JADE,F,2014,42,3
JADE,F,2014,43,5
JADE,F,2014,44,5
JADE,F,2014,45,5
JADE,F,2014,46,5
JADE,F,2014,47,5
JADE,F,2014,48,5
JADE,F,2014,49,7
JADE,F,2014,50,3
JADE,F,2014,51,2
JADE,F,2014,52,2
JADE,F,2014,53,5
JADE,F,2014,54,5
JADE,F,2014,55,6
JADE,F,2014,56,3
JADE,F,2014,57,5
JADE,F,2014,58,7
JADE,F,2014,59,3
JADE,F,2014,60,1
JADE,F,2014,61,4
JADE,F,2014,62,1
JADE,F,2014,63,6
JADE,F,2014,64,5
JADE,F,2014,65,2
JADE,F,2014,66,3
JADE,F,2014,67,5
JADE,F,2014,68,5
JADE,F,2014,69,6
JADE,F,2014,70,2
JADE,F,2014,71,3
JADE,F,2014,72,2
JADE,F,2014,73,6
JADE,F,2014,74,1
JADE,F,2014,75,2
JADE,F,2014,76,6
JADE,F,2014,77,8
JADE,F,2014,78,4
JADE,F,2014,79,6
JADE,F,2014,80,6
JADE,F,2014,81,4
JADE,F,2014,82,8
JADE,F,2014,83,5
JADE,F,2014,84,5
JADE,F,2014,85,2
JADE,F,2014,86,2
JADE,F,2014,87,6
JADE,F,2014,88,1
JADE,F,2014,89,9
JADE,F,2014,90,4
